venue,batting_team,bowling_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,61,1,5.6,52,1,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,62,1,6.1,51,1,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,66,1,6.2,55,1,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,70,1,6.3,55,1,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,71,1,6.4,52,1,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,71,2,6.5,51,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,73,2,6.6,52,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,74,2,7.1,52,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,78,2,7.2,55,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,79,2,7.3,56,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,80,2,7.4,57,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,80,2,7.5,57,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,86,2,7.6,59,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,92,2,8.1,64,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,92,2,8.2,63,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,96,2,8.3,63,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,96,3,8.4,63,3,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,96,3,8.5,63,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,102,3,8.6,68,2,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,102,4,9.1,67,3,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,103,4,9.2,66,3,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,104,4,9.3,66,3,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,107,4,9.3,68,3,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,108,4,9.4,68,3,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,109,4,9.5,65,3,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,110,4,9.5,65,3,111
M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,111,4,9.6,60,3,111
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,66,0,5.1,62,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,70,0,5.2,65,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,71,0,5.3,66,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,73,0,5.4,67,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,74,0,5.5,64,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,76,0,5.6,65,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,76,0,6.1,64,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,76,0,6.2,64,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,77,0,6.3,65,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,78,0,6.4,66,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,79,0,6.4,66,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,80,0,6.5,66,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,80,0,6.6,62,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,80,0,7.1,55,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,84,0,7.2,58,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,84,0,7.3,57,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,85,0,7.4,54,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,85,0,7.5,50,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,86,0,7.6,48,0,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,86,1,8.1,48,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,92,1,8.2,50,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,92,1,8.3,46,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,98,1,8.4,52,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,98,1,8.5,51,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,99,1,8.6,48,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,100,1,9.1,48,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,101,1,9.2,45,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,105,1,9.3,48,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,106,1,9.4,45,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,107,1,9.5,45,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,107,2,9.6,41,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,108,2,10.1,38,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,109,2,10.2,38,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,110,2,10.2,37,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,114,2,10.3,40,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,115,2,10.4,39,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,115,2,10.5,39,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,116,2,10.6,40,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,116,2,11.1,39,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,117,2,11.2,39,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,121,2,11.3,42,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,121,2,11.4,41,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,122,2,11.5,42,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,128,2,11.6,48,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,129,2,12.1,45,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,129,2,12.2,45,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,129,2,12.3,44,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,129,2,12.4,44,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,130,2,12.5,44,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,131,3,12.6,45,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,131,3,13.1,39,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,132,3,13.2,40,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,132,3,13.3,34,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,132,3,13.4,34,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,132,3,13.5,33,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,132,3,13.6,32,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,133,3,14.1,32,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,137,3,14.2,32,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,141,3,14.3,35,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,142,3,14.4,35,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,142,3,14.5,35,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,143,3,14.6,35,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,144,3,15.1,35,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,148,3,15.2,38,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,149,3,15.2,35,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,149,3,15.3,34,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,155,3,15.4,40,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,156,3,15.5,40,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,156,3,15.6,40,1,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,156,4,16.1,39,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,156,4,16.2,35,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,156,4,16.3,35,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,157,4,16.4,35,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,158,4,16.5,30,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,159,4,16.6,30,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,163,4,17.1,34,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,163,5,17.2,34,3,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,164,5,17.3,35,3,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,165,5,17.4,35,3,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,166,5,17.5,35,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,170,5,17.6,39,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,176,5,18.1,44,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,178,5,18.2,46,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,182,5,18.3,50,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,182,5,18.4,50,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,183,5,18.5,51,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,185,5,18.6,52,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,186,5,19.1,49,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,187,5,19.2,46,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,188,5,19.3,46,2,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,188,6,19.4,46,3,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,192,6,19.5,49,3,192
"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Chennai Super Kings,192,7,19.6,48,4,192
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,46,0,5.1,46,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,47,0,5.2,43,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,47,0,5.3,39,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,48,0,5.4,39,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,49,0,5.5,40,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,51,0,5.6,42,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,53,0,6.1,44,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,53,0,6.2,44,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,54,0,6.3,41,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,57,0,6.4,42,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,59,0,6.5,44,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,60,0,6.6,44,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,66,0,7.1,49,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,66,0,7.2,49,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,67,0,7.3,50,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,67,0,7.4,46,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,68,0,7.5,47,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,72,0,7.6,50,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,73,0,8.1,50,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,74,0,8.2,47,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,78,0,8.3,51,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,79,0,8.4,52,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,80,0,8.5,53,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,84,0,8.6,56,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,85,0,9.1,56,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,87,0,9.2,52,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,91,0,9.3,52,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,92,0,9.4,51,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,96,0,9.5,51,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,96,0,9.6,50,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,97,0,10.1,51,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,98,0,10.2,51,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,99,0,10.3,52,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,101,0,10.4,53,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,102,0,10.5,53,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,102,0,10.6,51,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,103,0,11.1,50,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,103,0,11.2,50,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,103,0,11.3,49,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,103,0,11.4,46,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,104,0,11.5,45,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,110,0,11.6,50,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,111,0,12.1,45,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,111,1,12.2,45,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,111,1,12.3,44,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,111,1,12.4,44,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,111,1,12.5,43,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,115,1,12.6,43,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,116,1,13.1,43,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,116,1,13.2,42,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,118,1,13.3,40,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,118,1,13.4,39,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,118,1,13.5,38,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,118,1,13.6,34,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,120,1,14.1,35,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,120,1,14.2,33,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,121,1,14.3,30,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,121,1,14.4,29,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,122,1,14.5,26,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,123,1,14.6,27,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,124,1,15.1,27,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,125,1,15.2,27,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,127,1,15.3,28,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,128,1,15.4,27,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,134,1,15.5,32,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,136,1,15.6,34,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,136,1,16.1,33,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,140,1,16.2,37,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,142,1,16.3,39,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,144,1,16.4,41,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,145,1,16.4,41,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,145,1,16.5,35,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,146,1,16.6,35,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,146,1,17.1,35,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,150,1,17.2,39,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,150,1,17.3,39,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,152,1,17.4,41,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,154,1,17.5,39,0,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,154,2,17.6,38,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,155,2,18.1,39,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,156,2,18.2,38,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,157,2,18.3,39,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,161,2,18.4,43,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,162,2,18.5,44,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,163,2,18.6,43,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,165,2,19.1,45,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,166,2,19.2,45,1,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,166,3,19.3,45,2,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,167,3,19.3,45,2,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,167,3,19.4,44,2,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,168,3,19.5,44,2,172
"Punjab Cricket Association Stadium, Mohali",Mumbai Indians,Kings XI Punjab,172,3,19.6,47,2,172
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,40,0,5.1,38,0,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,40,0,5.2,38,0,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,41,0,5.3,38,0,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,41,0,5.4,36,0,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,42,0,5.5,36,0,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,43,0,5.6,37,0,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,43,0,6.1,35,0,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,47,0,6.2,39,0,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,48,0,6.3,36,0,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,52,0,6.4,40,0,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,52,1,6.5,40,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,53,1,6.6,40,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,57,1,7.1,44,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,59,1,7.2,45,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,59,1,7.3,45,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,59,1,7.4,45,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,60,1,7.5,46,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,61,1,7.6,45,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,61,1,8.1,44,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,61,1,8.2,43,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,62,1,8.3,43,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,62,1,8.4,43,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,63,1,8.5,44,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,64,1,8.6,41,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,65,1,9.1,38,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,67,1,9.2,39,1,189
Brabourne Stadium,Rajasthan Royals,Delhi Daredevils,67,1,9.3,35,1,189
